scenario,dest,year,sex,edu,pop
ukraine-war,LTU,2025,m,1,79849
ukraine-war,LTU,2025,m,2,9249
ukraine-war,LTU,2025,m,3,50768
ukraine-war,LTU,2025,m,4,156848
ukraine-war,LTU,2025,m,5,413026
ukraine-war,LTU,2025,m,6,584582
ukraine-war,LTU,2030,f,1,6230
ukraine-war,LTU,2030,f,2,12101
ukraine-war,LTU,2030,f,3,67565
ukraine-war,LTU,2030,f,4,138073
ukraine-war,LTU,2030,f,5,400038
ukraine-war,LTU,2030,f,6,857673
ukraine-war,LTU,2030,m,1,6489
ukraine-war,LTU,2030,m,2,9713
ukraine-war,LTU,2030,m,3,47269
ukraine-war,LTU,2030,m,4,152787
ukraine-war,LTU,2030,m,5,428164
ukraine-war,LTU,2030,m,6,631521
ukraine-war,LTU,2035,f,1,6362
ukraine-war,LTU,2035,f,2,11948
ukraine-war,LTU,2035,f,3,55113
ukraine-war,LTU,2035,f,4,122918
ukraine-war,LTU,2035,f,5,393724
ukraine-war,LTU,2035,f,6,863658
ukraine-war,LTU,2035,m,1,6648
ukraine-war,LTU,2035,m,2,10337
ukraine-war,LTU,2035,m,3,45058
ukraine-war,LTU,2035,m,4,141408
ukraine-war,LTU,2035,m,5,421672
ukraine-war,LTU,2035,m,6,634515
ukraine-war,LTU,2040,f,1,7250
ukraine-war,LTU,2040,f,2,12374
ukraine-war,LTU,2040,f,3,49018
ukraine-war,LTU,2040,f,4,110658
ukraine-war,LTU,2040,f,5,384420
ukraine-war,LTU,2040,f,6,865474
ukraine-war,LTU,2040,m,1,7566
ukraine-war,LTU,2040,m,2,11000
ukraine-war,LTU,2040,m,3,44346
ukraine-war,LTU,2040,m,4,132327
ukraine-war,LTU,2040,m,5,414691
ukraine-war,LTU,2040,m,6,636496
ukraine-war,LTU,2045,f,1,8110
ukraine-war,LTU,2045,f,2,13339
ukraine-war,LTU,2045,f,3,45146
ukraine-war,LTU,2045,f,4,99774
ukraine-war,LTU,2045,f,5,373527
ukraine-war,LTU,2045,f,6,869798
ukraine-war,LTU,2045,m,1,8394
ukraine-war,LTU,2045,m,2,12042
ukraine-war,LTU,2045,m,3,42669
ukraine-war,LTU,2045,m,4,123216
ukraine-war,LTU,2045,m,5,408557
ukraine-war,LTU,2045,m,6,644277
ukraine-war,LTU,2050,f,1,8997
ukraine-war,LTU,2050,f,2,14447
ukraine-war,LTU,2050,f,3,43263
ukraine-war,LTU,2050,f,4,91424
ukraine-war,LTU,2050,f,5,359637
ukraine-war,LTU,2050,f,6,876140
ukraine-war,LTU,2050,m,1,9252
ukraine-war,LTU,2050,m,2,13131
ukraine-war,LTU,2050,m,3,41395
ukraine-war,LTU,2050,m,4,115003
ukraine-war,LTU,2050,m,5,400099
ukraine-war,LTU,2050,m,6,657923
ukraine-war,LUX,2015,f,1,45587
ukraine-war,LUX,2015,f,2,2353
ukraine-war,LUX,2015,f,3,28506
ukraine-war,LUX,2015,f,4,41327
ukraine-war,LUX,2015,f,5,78291
ukraine-war,LUX,2015,f,6,56420
ukraine-war,LUX,2015,m,1,47989
ukraine-war,LUX,2015,m,2,1990
ukraine-war,LUX,2015,m,3,22550
ukraine-war,LUX,2015,m,4,40162
ukraine-war,LUX,2015,m,5,82623
ukraine-war,LUX,2015,m,6,60818
ukraine-war,LUX,2020,f,1,37781
ukraine-war,LUX,2020,f,2,5486
ukraine-war,LUX,2020,f,3,30718
ukraine-war,LUX,2020,f,4,47160
ukraine-war,LUX,2020,f,5,90112
ukraine-war,LUX,2020,f,6,74011
ukraine-war,LUX,2020,m,1,39886
ukraine-war,LUX,2020,m,2,4982
ukraine-war,LUX,2020,m,3,26285
ukraine-war,LUX,2020,m,4,47682
ukraine-war,LUX,2020,m,5,95757
ukraine-war,LUX,2020,m,6,76703
ukraine-war,LUX,2025,f,1,25229
ukraine-war,LUX,2025,f,2,7551
ukraine-war,LUX,2025,f,3,33222
ukraine-war,LUX,2025,f,4,47845
ukraine-war,LUX,2025,f,5,108022
ukraine-war,LUX,2025,f,6,91542
ukraine-war,LUX,2025,m,1,26290
ukraine-war,LUX,2025,m,2,6957
ukraine-war,LUX,2025,m,3,29962
ukraine-war,LUX,2025,m,4,50583
ukraine-war,LUX,2025,m,5,115159
ukraine-war,LUX,2025,m,6,91451
ukraine-war,LUX,2030,f,1,9165
ukraine-war,LUX,2030,f,2,9699
ukraine-war,LUX,2030,f,3,35087
ukraine-war,LUX,2030,f,4,51835
ukraine-war,LUX,2030,f,5,125174
ukraine-war,LUX,2030,f,6,114453
ukraine-war,LUX,2030,m,1,8750
ukraine-war,LUX,2030,m,2,9084
ukraine-war,LUX,2030,m,3,32858
ukraine-war,LUX,2030,m,4,56343
ukraine-war,LUX,2030,m,5,134296
ukraine-war,LUX,2030,m,6,111502
ukraine-war,LUX,2035,f,1,10555
ukraine-war,LUX,2035,f,2,11853
ukraine-war,LUX,2035,f,3,35935
ukraine-war,LUX,2035,f,4,52986
ukraine-war,LUX,2035,f,5,137133
ukraine-war,LUX,2035,f,6,133929
ukraine-war,LUX,2035,m,1,9673
ukraine-war,LUX,2035,m,2,11244
ukraine-war,LUX,2035,m,3,34476
ukraine-war,LUX,2035,m,4,58894
ukraine-war,LUX,2035,m,5,148443
ukraine-war,LUX,2035,m,6,127182
ukraine-war,LUX,2040,f,1,13268
ukraine-war,LUX,2040,f,2,14185
ukraine-war,LUX,2040,f,3,36925
ukraine-war,LUX,2040,f,4,54325
ukraine-war,LUX,2040,f,5,149452
ukraine-war,LUX,2040,f,6,157314
ukraine-war,LUX,2040,m,1,12004
ukraine-war,LUX,2040,m,2,13657
ukraine-war,LUX,2040,m,3,36267
ukraine-war,LUX,2040,m,4,61639
ukraine-war,LUX,2040,m,5,163729
ukraine-war,LUX,2040,m,6,146158
ukraine-war,LUX,2045,f,1,16005
ukraine-war,LUX,2045,f,2,17185
ukraine-war,LUX,2045,f,3,38794
ukraine-war,LUX,2045,f,4,56520
ukraine-war,LUX,2045,f,5,162814
ukraine-war,LUX,2045,f,6,184848
ukraine-war,LUX,2045,m,1,14310
ukraine-war,LUX,2045,m,2,16753
ukraine-war,LUX,2045,m,3,38922
ukraine-war,LUX,2045,m,4,65349
ukraine-war,LUX,2045,m,5,181004
ukraine-war,LUX,2045,m,6,169009
ukraine-war,LUX,2050,f,1,18924
ukraine-war,LUX,2050,f,2,20579
ukraine-war,LUX,2050,f,3,41520
ukraine-war,LUX,2050,f,4,59846
ukraine-war,LUX,2050,f,5,178058
ukraine-war,LUX,2050,f,6,216453
ukraine-war,LUX,2050,m,1,16755
ukraine-war,LUX,2050,m,2,20248
ukraine-war,LUX,2050,m,3,42518
ukraine-war,LUX,2050,m,4,70270
ukraine-war,LUX,2050,m,5,201348
ukraine-war,LUX,2050,m,6,195767
ukraine-war,LVA,2015,f,1,144959
ukraine-war,LVA,2015,f,2,12082
ukraine-war,LVA,2015,f,3,47937
ukraine-war,LVA,2015,f,4,167178
ukraine-war,LVA,2015,f,5,338843
ukraine-war,LVA,2015,f,6,359966
ukraine-war,LVA,2015,m,1,152771
ukraine-war,LVA,2015,m,2,5755
ukraine-war,LVA,2015,m,3,32402
ukraine-war,LVA,2015,m,4,156907
ukraine-war,LVA,2015,m,5,330964
ukraine-war,LVA,2015,m,6,228467
ukraine-war,LVA,2020,f,1,105414
ukraine-war,LVA,2020,f,2,10439
ukraine-war,LVA,2020,f,3,32824
ukraine-war,LVA,2020,f,4,150045
ukraine-war,LVA,2020,f,5,367728
ukraine-war,LVA,2020,f,6,382944
ukraine-war,LVA,2020,m,1,110029
ukraine-war,LVA,2020,m,2,6800
ukraine-war,LVA,2020,m,3,22440
ukraine-war,LVA,2020,m,4,146197
ukraine-war,LVA,2020,m,5,371064
ukraine-war,LVA,2020,m,6,238708
ukraine-war,LVA,2025,f,1,54724
ukraine-war,LVA,2025,f,2,9699
ukraine-war,LVA,2025,f,3,32284
ukraine-war,LVA,2025,f,4,134302
ukraine-war,LVA,2025,f,5,385857
ukraine-war,LVA,2025,f,6,407109
ukraine-war,LVA,2025,m,1,57546
ukraine-war,LVA,2025,m,2,7924
ukraine-war,LVA,2025,m,3,28612
ukraine-war,LVA,2025,m,4,146138
ukraine-war,LVA,2025,m,5,386012
ukraine-war,LVA,2025,m,6,257967
ukraine-war,LVA,2030,f,1,6266
ukraine-war,LVA,2030,f,2,9277
ukraine-war,LVA,2030,f,3,28186
ukraine-war,LVA,2030,f,4,120051
ukraine-war,LVA,2030,f,5,403148
ukraine-war,LVA,2030,f,6,436420
ukraine-war,LVA,2030,m,1,6855
ukraine-war,LVA,2030,m,2,8835
ukraine-war,LVA,2030,m,3,28595
ukraine-war,LVA,2030,m,4,142327
ukraine-war,LVA,2030,m,5,409602
ukraine-war,LVA,2030,m,6,281012
ukraine-war,LVA,2035,f,1,5689
ukraine-war,LVA,2035,f,2,9397
ukraine-war,LVA,2035,f,3,26455
ukraine-war,LVA,2035,f,4,105060
ukraine-war,LVA,2035,f,5,395578
ukraine-war,LVA,2035,f,6,445824
ukraine-war,LVA,2035,m,1,6718
ukraine-war,LVA,2035,m,2,9867
ukraine-war,LVA,2035,m,3,28954
ukraine-war,LVA,2035,m,4,133503
ukraine-war,LVA,2035,m,5,411592
ukraine-war,LVA,2035,m,6,284031
ukraine-war,LVA,2040,f,1,6348
ukraine-war,LVA,2040,f,2,9718
ukraine-war,LVA,2040,f,3,25623
ukraine-war,LVA,2040,f,4,93566
ukraine-war,LVA,2040,f,5,383956
ukraine-war,LVA,2040,f,6,456340
ukraine-war,LVA,2040,m,1,7675
ukraine-war,LVA,2040,m,2,10880
ukraine-war,LVA,2040,m,3,29560
ukraine-war,LVA,2040,m,4,126361
ukraine-war,LVA,2040,m,5,410839
ukraine-war,LVA,2040,m,6,289745
ukraine-war,LVA,2045,f,1,6923
ukraine-war,LVA,2045,f,2,10270
ukraine-war,LVA,2045,f,3,25115
ukraine-war,LVA,2045,f,4,84374
ukraine-war,LVA,2045,f,5,370042
ukraine-war,LVA,2045,f,6,468934
ukraine-war,LVA,2045,m,1,8538
ukraine-war,LVA,2045,m,2,12197
ukraine-war,LVA,2045,m,3,29884
ukraine-war,LVA,2045,m,4,119194
ukraine-war,LVA,2045,m,5,409425
ukraine-war,LVA,2045,m,6,299575
ukraine-war,LVA,2050,f,1,7499
ukraine-war,LVA,2050,f,2,10761
ukraine-war,LVA,2050,f,3,25078
ukraine-war,LVA,2050,f,4,77939
ukraine-war,LVA,2050,f,5,354543
ukraine-war,LVA,2050,f,6,480606
ukraine-war,LVA,2050,m,1,9393
ukraine-war,LVA,2050,m,2,13499
ukraine-war,LVA,2050,m,3,30769
ukraine-war,LVA,2050,m,4,113507
ukraine-war,LVA,2050,m,5,406468
ukraine-war,LVA,2050,m,6,311091
ukraine-war,MLT,2015,f,1,30234
ukraine-war,MLT,2015,f,2,4741
ukraine-war,MLT,2015,f,3,45437
ukraine-war,MLT,2015,f,4,68109
ukraine-war,MLT,2015,f,5,34378
ukraine-war,MLT,2015,f,6,34668
ukraine-war,MLT,2015,m,1,32167
ukraine-war,MLT,2015,m,2,2691
ukraine-war,MLT,2015,m,3,32855
ukraine-war,MLT,2015,m,4,72390
ukraine-war,MLT,2015,m,5,36598
ukraine-war,MLT,2015,m,6,41144
ukraine-war,MLT,2020,f,1,23574
ukraine-war,MLT,2020,f,2,5894
ukraine-war,MLT,2020,f,3,41364
ukraine-war,MLT,2020,f,4,74348
ukraine-war,MLT,2020,f,5,41268
ukraine-war,MLT,2020,f,6,45849
ukraine-war,MLT,2020,m,1,25257
ukraine-war,MLT,2020,m,2,4519
ukraine-war,MLT,2020,m,3,30061
ukraine-war,MLT,2020,m,4,79067
ukraine-war,MLT,2020,m,5,43530
ukraine-war,MLT,2020,m,6,50394
ukraine-war,MLT,2025,f,1,15642
ukraine-war,MLT,2025,f,2,6453
ukraine-war,MLT,2025,f,3,38001
ukraine-war,MLT,2025,f,4,72007
ukraine-war,MLT,2025,f,5,52745
ukraine-war,MLT,2025,f,6,59070
ukraine-war,MLT,2025,m,1,16738
ukraine-war,MLT,2025,m,2,5581
ukraine-war,MLT,2025,m,3,27364
ukraine-war,MLT,2025,m,4,77676
ukraine-war,MLT,2025,m,5,54312
ukraine-war,MLT,2025,m,6,63409
ukraine-war,MLT,2030,f,1,6541
ukraine-war,MLT,2030,f,2,6986
ukraine-war,MLT,2030,f,3,34492
ukraine-war,MLT,2030,f,4,73030
ukraine-war,MLT,2030,f,5,63096
ukraine-war,MLT,2030,f,6,71914
ukraine-war,MLT,2030,m,1,6880
ukraine-war,MLT,2030,m,2,6860
ukraine-war,MLT,2030,m,3,25187
ukraine-war,MLT,2030,m,4,79350
ukraine-war,MLT,2030,m,5,65138
ukraine-war,MLT,2030,m,6,76103
ukraine-war,MLT,2035,f,1,7848
ukraine-war,MLT,2035,f,2,7834
ukraine-war,MLT,2035,f,3,30648
ukraine-war,MLT,2035,f,4,69582
ukraine-war,MLT,2035,f,5,71408
ukraine-war,MLT,2035,f,6,82312
ukraine-war,MLT,2035,m,1,8288
ukraine-war,MLT,2035,m,2,8552
ukraine-war,MLT,2035,m,3,23138
ukraine-war,MLT,2035,m,4,76450
ukraine-war,MLT,2035,m,5,74449
ukraine-war,MLT,2035,m,6,86358
ukraine-war,MLT,2040,f,1,9556
ukraine-war,MLT,2040,f,2,8916
ukraine-war,MLT,2040,f,3,26702
ukraine-war,MLT,2040,f,4,66362
ukraine-war,MLT,2040,f,5,79441
ukraine-war,MLT,2040,f,6,94071
ukraine-war,MLT,2040,m,1,10164
ukraine-war,MLT,2040,m,2,10550
ukraine-war,MLT,2040,m,3,21404
ukraine-war,MLT,2040,m,4,74096
ukraine-war,MLT,2040,m,5,84639
ukraine-war,MLT,2040,m,6,98268
ukraine-war,MLT,2045,f,1,11199
ukraine-war,MLT,2045,f,2,10569
ukraine-war,MLT,2045,f,3,23381
ukraine-war,MLT,2045,f,4,63574
ukraine-war,MLT,2045,f,5,87482
ukraine-war,MLT,2045,f,6,107682
ukraine-war,MLT,2045,m,1,11943
ukraine-war,MLT,2045,m,2,13173
ukraine-war,MLT,2045,m,3,20667
ukraine-war,MLT,2045,m,4,72449
ukraine-war,MLT,2045,m,5,95954
ukraine-war,MLT,2045,m,6,112600
ukraine-war,MLT,2050,f,1,12921
ukraine-war,MLT,2050,f,2,12402
ukraine-war,MLT,2050,f,3,20884
ukraine-war,MLT,2050,f,4,60895
ukraine-war,MLT,2050,f,5,96308
ukraine-war,MLT,2050,f,6,123243
ukraine-war,MLT,2050,m,1,13842
ukraine-war,MLT,2050,m,2,16059
ukraine-war,MLT,2050,m,3,21076
ukraine-war,MLT,2050,m,4,71230
ukraine-war,MLT,2050,m,5,109274
ukraine-war,MLT,2050,m,6,129824
ukraine-war,NLD,2015,f,1,1379853
ukraine-war,NLD,2015,f,2,138491
ukraine-war,NLD,2015,f,3,678801
ukraine-war,NLD,2015,f,4,1941192
ukraine-war,NLD,2015,f,5,2283751
ukraine-war,NLD,2015,f,6,1891931
ukraine-war,NLD,2015,m,1,1445513
ukraine-war,NLD,2015,m,2,118811
ukraine-war,NLD,2015,m,3,517662
ukraine-war,NLD,2015,m,4,1593223
ukraine-war,NLD,2015,m,5,2367253
ukraine-war,NLD,2015,m,6,2125076
ukraine-war,NLD,2020,f,1,964145
ukraine-war,NLD,2020,f,2,132660
ukraine-war,NLD,2020,f,3,623815
ukraine-war,NLD,2020,f,4,1827412
ukraine-war,NLD,2020,f,5,2562895
ukraine-war,NLD,2020,f,6,2366322
ukraine-war,NLD,2020,m,1,1000039
ukraine-war,NLD,2020,m,2,116487
ukraine-war,NLD,2020,m,3,503342
ukraine-war,NLD,2020,m,4,1533506
ukraine-war,NLD,2020,m,5,2682673
ukraine-war,NLD,2020,m,6,2529254
ukraine-war,NLD,2025,f,1,538084
ukraine-war,NLD,2025,f,2,132749
ukraine-war,NLD,2025,f,3,708651
ukraine-war,NLD,2025,f,4,1742401
ukraine-war,NLD,2025,f,5,2896565
ukraine-war,NLD,2025,f,6,2602555
ukraine-war,NLD,2025,m,1,546498
ukraine-war,NLD,2025,m,2,120947
ukraine-war,NLD,2025,m,3,544816
ukraine-war,NLD,2025,m,4,1462127
ukraine-war,NLD,2025,m,5,2937223
ukraine-war,NLD,2025,m,6,2980822
ukraine-war,NLD,2030,f,1,103489
ukraine-war,NLD,2030,f,2,135293
ukraine-war,NLD,2030,f,3,701656
ukraine-war,NLD,2030,f,4,1650955
ukraine-war,NLD,2030,f,5,3194117
ukraine-war,NLD,2030,f,6,3018342
ukraine-war,NLD,2030,m,1,85899
ukraine-war,NLD,2030,m,2,127473
ukraine-war,NLD,2030,m,3,553242
ukraine-war,NLD,2030,m,4,1439017
ukraine-war,NLD,2030,m,5,3200695
ukraine-war,NLD,2030,m,6,3413159
ukraine-war,NLD,2035,f,1,109843
ukraine-war,NLD,2035,f,2,134420
ukraine-war,NLD,2035,f,3,681109
ukraine-war,NLD,2035,f,4,1501576
ukraine-war,NLD,2035,f,5,3305758
ukraine-war,NLD,2035,f,6,3269404
ukraine-war,NLD,2035,m,1,85886
ukraine-war,NLD,2035,m,2,129698
ukraine-war,NLD,2035,m,3,543798
ukraine-war,NLD,2035,m,4,1347310
ukraine-war,NLD,2035,m,5,3271568
ukraine-war,NLD,2035,m,6,3653866
ukraine-war,NLD,2040,f,1,126304
ukraine-war,NLD,2040,f,2,135782
ukraine-war,NLD,2040,f,3,658801
ukraine-war,NLD,2040,f,4,1365150
ukraine-war,NLD,2040,f,5,3394404
ukraine-war,NLD,2040,f,6,3527638
ukraine-war,NLD,2040,m,1,95990
ukraine-war,NLD,2040,m,2,133755
ukraine-war,NLD,2040,m,3,530052
ukraine-war,NLD,2040,m,4,1263121
ukraine-war,NLD,2040,m,5,3319199
ukraine-war,NLD,2040,m,6,3892149
ukraine-war,NLD,2045,f,1,141383
ukraine-war,NLD,2045,f,2,139571
ukraine-war,NLD,2045,f,3,637047
ukraine-war,NLD,2045,f,4,1241850
ukraine-war,NLD,2045,f,5,3461408
ukraine-war,NLD,2045,f,6,3808032
ukraine-war,NLD,2045,m,1,104850
ukraine-war,NLD,2045,m,2,139859
ukraine-war,NLD,2045,m,3,515460
ukraine-war,NLD,2045,m,4,1184468
ukraine-war,NLD,2045,m,5,3348941
ukraine-war,NLD,2045,m,6,4148579
ukraine-war,NLD,2050,f,1,155519
ukraine-war,NLD,2050,f,2,146035
ukraine-war,NLD,2050,f,3,621605
ukraine-war,NLD,2050,f,4,1137558
ukraine-war,NLD,2050,f,5,3519088
ukraine-war,NLD,2050,f,6,4103071
ukraine-war,NLD,2050,m,1,113173
ukraine-war,NLD,2050,m,2,148236
ukraine-war,NLD,2050,m,3,505226
ukraine-war,NLD,2050,m,4,1113333
ukraine-war,NLD,2050,m,5,3379400
ukraine-war,NLD,2050,m,6,4423697
ukraine-war,POL,2015,f,1,2775025
ukraine-war,POL,2015,f,2,258806
ukraine-war,POL,2015,f,3,3254967
ukraine-war,POL,2015,f,4,728543
ukraine-war,POL,2015,f,5,8088156
ukraine-war,POL,2015,f,6,4014608
ukraine-war,POL,2015,m,1,2926962
ukraine-war,POL,2015,m,2,120268
ukraine-war,POL,2015,m,3,2357138
ukraine-war,POL,2015,m,4,803620
ukraine-war,POL,2015,m,5,9013162
ukraine-war,POL,2015,m,6,2682795
ukraine-war,POL,2020,f,1,1880367
ukraine-war,POL,2020,f,2,176517
ukraine-war,POL,2020,f,3,2570809
ukraine-war,POL,2020,f,4,783188
ukraine-war,POL,2020,f,5,8519003
ukraine-war,POL,2020,f,6,4993156
ukraine-war,POL,2020,m,1,1984378
ukraine-war,POL,2020,m,2,82435
ukraine-war,POL,2020,m,3,1763907
ukraine-war,POL,2020,m,4,850344
ukraine-war,POL,2020,m,5,9447423
ukraine-war,POL,2020,m,6,3546408
ukraine-war,POL,2025,f,1,920856
ukraine-war,POL,2025,f,2,119403
ukraine-war,POL,2025,f,3,2265757
ukraine-war,POL,2025,f,4,887169
ukraine-war,POL,2025,f,5,8780619
ukraine-war,POL,2025,f,6,5699355
ukraine-war,POL,2025,m,1,974836
ukraine-war,POL,2025,m,2,61033
ukraine-war,POL,2025,m,3,1600948
ukraine-war,POL,2025,m,4,1004645
ukraine-war,POL,2025,m,5,9590515
ukraine-war,POL,2025,m,6,4138810
ukraine-war,POL,2030,f,1,11197
ukraine-war,POL,2030,f,2,79231
ukraine-war,POL,2030,f,3,1871950
ukraine-war,POL,2030,f,4,913751
ukraine-war,POL,2030,f,5,9017831
ukraine-war,POL,2030,f,6,6458487
ukraine-war,POL,2030,m,1,11501
ukraine-war,POL,2030,m,2,46711
ukraine-war,POL,2030,m,3,1324246
ukraine-war,POL,2030,m,4,1047989
ukraine-war,POL,2030,m,5,9793251
ukraine-war,POL,2030,m,6,4769929
ukraine-war,POL,2035,f,1,7650
ukraine-war,POL,2035,f,2,53536
ukraine-war,POL,2035,f,3,1498521
ukraine-war,POL,2035,f,4,874374
ukraine-war,POL,2035,f,5,8694575
ukraine-war,POL,2035,f,6,6843894
ukraine-war,POL,2035,m,1,8014
ukraine-war,POL,2035,m,2,37002
ukraine-war,POL,2035,m,3,1071517
ukraine-war,POL,2035,m,4,1009783
ukraine-war,POL,2035,m,5,9443370
ukraine-war,POL,2035,m,6,5004772
ukraine-war,POL,2040,f,1,8879
ukraine-war,POL,2040,f,2,39427
ukraine-war,POL,2040,f,3,1176314
ukraine-war,POL,2040,f,4,802058
ukraine-war,POL,2040,f,5,8300199
ukraine-war,POL,2040,f,6,7206833
ukraine-war,POL,2040,m,1,9286
ukraine-war,POL,2040,m,2,31407
ukraine-war,POL,2040,m,3,871188
ukraine-war,POL,2040,m,4,939635
ukraine-war,POL,2040,m,5,9048126
ukraine-war,POL,2040,m,6,5230587
ukraine-war,POL,2045,f,1,9947
ukraine-war,POL,2045,f,2,31838
ukraine-war,POL,2045,f,3,909303
ukraine-war,POL,2045,f,4,731339
ukraine-war,POL,2045,f,5,7808936
ukraine-war,POL,2045,f,6,7552118
ukraine-war,POL,2045,m,1,10305
ukraine-war,POL,2045,m,2,28066
ukraine-war,POL,2045,m,3,711667
ukraine-war,POL,2045,m,4,863810
ukraine-war,POL,2045,m,5,8590800
ukraine-war,POL,2045,m,6,5466199
ukraine-war,POL,2050,f,1,11025
ukraine-war,POL,2050,f,2,27476
ukraine-war,POL,2050,f,3,709845
ukraine-war,POL,2050,f,4,679716
ukraine-war,POL,2050,f,5,7251751
ukraine-war,POL,2050,f,6,7839693
ukraine-war,POL,2050,m,1,11303
ukraine-war,POL,2050,m,2,25616
ukraine-war,POL,2050,m,3,590894
ukraine-war,POL,2050,m,4,803483
ukraine-war,POL,2050,m,5,8064621
ukraine-war,POL,2050,m,6,5701852
ukraine-war,PRT,2015,f,1,740558
ukraine-war,PRT,2015,f,2,633306
ukraine-war,PRT,2015,f,3,1768765
ukraine-war,PRT,2015,f,4,799301
ukraine-war,PRT,2015,f,5,713416
ukraine-war,PRT,2015,f,6,781007
ukraine-war,PRT,2015,m,1,777095
ukraine-war,PRT,2015,m,2,318442
ukraine-war,PRT,2015,m,3,1752595
ukraine-war,PRT,2015,m,4,849649
ukraine-war,PRT,2015,m,5,656032
ukraine-war,PRT,2015,m,6,543856
ukraine-war,PRT,2020,f,1,509759
ukraine-war,PRT,2020,f,2,512206
ukraine-war,PRT,2020,f,3,1603800
ukraine-war,PRT,2020,f,4,850003
ukraine-war,PRT,2020,f,5,895145
ukraine-war,PRT,2020,f,6,996675
ukraine-war,PRT,2020,m,1,528130
ukraine-war,PRT,2020,m,2,265241
ukraine-war,PRT,2020,m,3,1530471
ukraine-war,PRT,2020,m,4,922768
ukraine-war,PRT,2020,m,5,855168
ukraine-war,PRT,2020,m,6,738378
ukraine-war,PRT,2025,f,1,287325
ukraine-war,PRT,2025,f,2,417600
ukraine-war,PRT,2025,f,3,1496483
ukraine-war,PRT,2025,f,4,862469
ukraine-war,PRT,2025,f,5,1042226
ukraine-war,PRT,2025,f,6,1187976
ukraine-war,PRT,2025,m,1,288818
ukraine-war,PRT,2025,m,2,237756
ukraine-war,PRT,2025,m,3,1403706
ukraine-war,PRT,2025,m,4,949335
ukraine-war,PRT,2025,m,5,1005220
ukraine-war,PRT,2025,m,6,885894
ukraine-war,PRT,2030,f,1,80736
ukraine-war,PRT,2030,f,2,334833
ukraine-war,PRT,2030,f,3,1365543
ukraine-war,PRT,2030,f,4,872571
ukraine-war,PRT,2030,f,5,1184316
ukraine-war,PRT,2030,f,6,1398459
ukraine-war,PRT,2030,m,1,69579
ukraine-war,PRT,2030,m,2,211675
ukraine-war,PRT,2030,m,3,1248686
ukraine-war,PRT,2030,m,4,964350
ukraine-war,PRT,2030,m,5,1164401
ukraine-war,PRT,2030,m,6,1059470
ukraine-war,PRT,2035,f,1,87316
ukraine-war,PRT,2035,f,2,265820
ukraine-war,PRT,2035,f,3,1213644
ukraine-war,PRT,2035,f,4,836928
ukraine-war,PRT,2035,f,5,1260306
ukraine-war,PRT,2035,f,6,1537320
ukraine-war,PRT,2035,m,1,71483
ukraine-war,PRT,2035,m,2,190686
ukraine-war,PRT,2035,m,3,1083110
ukraine-war,PRT,2035,m,4,928164
ukraine-war,PRT,2035,m,5,1255715
ukraine-war,PRT,2035,m,6,1159927
ukraine-war,PRT,2040,f,1,98013
ukraine-war,PRT,2040,f,2,216824
ukraine-war,PRT,2040,f,3,1067401
ukraine-war,PRT,2040,f,4,799923
ukraine-war,PRT,2040,f,5,1324605
ukraine-war,PRT,2040,f,6,1675625
ukraine-war,PRT,2040,m,1,77550
ukraine-war,PRT,2040,m,2,178110
ukraine-war,PRT,2040,m,3,935796
ukraine-war,PRT,2040,m,4,887924
ukraine-war,PRT,2040,m,5,1338658
ukraine-war,PRT,2040,m,6,1260731
ukraine-war,PRT,2045,f,1,107564
ukraine-war,PRT,2045,f,2,187291
ukraine-war,PRT,2045,f,3,926113
ukraine-war,PRT,2045,f,4,770104
ukraine-war,PRT,2045,f,5,1375810
ukraine-war,PRT,2045,f,6,1811128
ukraine-war,PRT,2045,m,1,82637
ukraine-war,PRT,2045,m,2,172495
ukraine-war,PRT,2045,m,3,807216
ukraine-war,PRT,2045,m,4,855251
ukraine-war,PRT,2045,m,5,1410632
ukraine-war,PRT,2045,m,6,1360683
ukraine-war,PRT,2050,f,1,115762
ukraine-war,PRT,2050,f,2,171859
ukraine-war,PRT,2050,f,3,794423
ukraine-war,PRT,2050,f,4,744592
ukraine-war,PRT,2050,f,5,1422759
ukraine-war,PRT,2050,f,6,1941270
ukraine-war,PRT,2050,m,1,86914
ukraine-war,PRT,2050,m,2,171007
ukraine-war,PRT,2050,m,3,697236
ukraine-war,PRT,2050,m,4,828850
ukraine-war,PRT,2050,m,5,1482294
ukraine-war,PRT,2050,m,6,1457971
ukraine-war,ROU,2015,f,1,1494679
ukraine-war,ROU,2015,f,2,224659
ukraine-war,ROU,2015,f,3,1134039
ukraine-war,ROU,2015,f,4,2637334
ukraine-war,ROU,2015,f,5,3020496
ukraine-war,ROU,2015,f,6,1641979
ukraine-war,ROU,2015,m,1,1579284
ukraine-war,ROU,2015,m,2,111832
ukraine-war,ROU,2015,m,3,646687
ukraine-war,ROU,2015,m,4,2126393
ukraine-war,ROU,2015,m,5,3752403
ukraine-war,ROU,2015,m,6,1472750
ukraine-war,ROU,2020,f,1,968024
ukraine-war,ROU,2020,f,2,161203
ukraine-war,ROU,2020,f,3,863421
ukraine-war,ROU,2020,f,4,2466795
ukraine-war,ROU,2020,f,5,3371233
ukraine-war,ROU,2020,f,6,2036800
ukraine-war,ROU,2020,m,1,1024432
ukraine-war,ROU,2020,m,2,84297
ukraine-war,ROU,2020,m,3,476108
