scenario,dest,year,age,nativity,pop
ukraine-war,FIN,2030,95,non-eu,1736
ukraine-war,FIN,2030,100,eu,272
ukraine-war,FIN,2030,100,native,1864
ukraine-war,FIN,2030,100,non-eu,1712
ukraine-war,FIN,2035,0,eu,882
ukraine-war,FIN,2035,0,native,288100
ukraine-war,FIN,2035,0,non-eu,8565
ukraine-war,FIN,2035,5,eu,1804
ukraine-war,FIN,2035,5,native,290887
ukraine-war,FIN,2035,5,non-eu,15540
ukraine-war,FIN,2035,10,eu,2759
ukraine-war,FIN,2035,10,native,292993
ukraine-war,FIN,2035,10,non-eu,20098
ukraine-war,FIN,2035,15,eu,3485
ukraine-war,FIN,2035,15,native,295902
ukraine-war,FIN,2035,15,non-eu,22559
ukraine-war,FIN,2035,20,eu,5016
ukraine-war,FIN,2035,20,native,288020
ukraine-war,FIN,2035,20,non-eu,22979
ukraine-war,FIN,2035,25,eu,7027
ukraine-war,FIN,2035,25,native,285316
ukraine-war,FIN,2035,25,non-eu,24534
ukraine-war,FIN,2035,30,eu,6602
ukraine-war,FIN,2035,30,native,271343
ukraine-war,FIN,2035,30,non-eu,24874
ukraine-war,FIN,2035,35,eu,5639
ukraine-war,FIN,2035,35,native,284411
ukraine-war,FIN,2035,35,non-eu,24179
ukraine-war,FIN,2035,40,eu,7469
ukraine-war,FIN,2035,40,native,310633
ukraine-war,FIN,2035,40,non-eu,26176
ukraine-war,FIN,2035,45,eu,10674
ukraine-war,FIN,2035,45,native,290530
ukraine-war,FIN,2035,45,non-eu,28374
ukraine-war,FIN,2035,50,eu,12234
ukraine-war,FIN,2035,50,native,298853
ukraine-war,FIN,2035,50,non-eu,26808
ukraine-war,FIN,2035,55,eu,11702
ukraine-war,FIN,2035,55,native,290999
ukraine-war,FIN,2035,55,non-eu,22461
ukraine-war,FIN,2035,60,eu,10936
ukraine-war,FIN,2035,60,native,261881
ukraine-war,FIN,2035,60,non-eu,19019
ukraine-war,FIN,2035,65,eu,8401
ukraine-war,FIN,2035,65,native,302161
ukraine-war,FIN,2035,65,non-eu,15749
ukraine-war,FIN,2035,70,eu,6556
ukraine-war,FIN,2035,70,native,307360
ukraine-war,FIN,2035,70,non-eu,12668
ukraine-war,FIN,2035,75,eu,4780
ukraine-war,FIN,2035,75,native,286339
ukraine-war,FIN,2035,75,non-eu,8267
ukraine-war,FIN,2035,80,eu,3110
ukraine-war,FIN,2035,80,native,256670
ukraine-war,FIN,2035,80,non-eu,5236
ukraine-war,FIN,2035,85,eu,1747
ukraine-war,FIN,2035,85,native,195068
ukraine-war,FIN,2035,85,non-eu,3055
ukraine-war,FIN,2035,90,eu,746
ukraine-war,FIN,2035,90,native,66304
ukraine-war,FIN,2035,90,non-eu,2019
ukraine-war,FIN,2035,95,eu,340
ukraine-war,FIN,2035,95,native,17666
ukraine-war,FIN,2035,95,non-eu,1754
ukraine-war,FIN,2035,100,eu,273
ukraine-war,FIN,2035,100,native,2175
ukraine-war,FIN,2035,100,non-eu,1715
ukraine-war,FIN,2040,0,eu,792
ukraine-war,FIN,2040,0,native,290860
ukraine-war,FIN,2040,0,non-eu,10350
ukraine-war,FIN,2040,5,eu,1674
ukraine-war,FIN,2040,5,native,286798
ukraine-war,FIN,2040,5,non-eu,18911
ukraine-war,FIN,2040,10,eu,2440
ukraine-war,FIN,2040,10,native,289722
ukraine-war,FIN,2040,10,non-eu,24265
ukraine-war,FIN,2040,15,eu,3438
ukraine-war,FIN,2040,15,native,291879
ukraine-war,FIN,2040,15,non-eu,27958
ukraine-war,FIN,2040,20,eu,4101
ukraine-war,FIN,2040,20,native,294611
ukraine-war,FIN,2040,20,non-eu,29272
ukraine-war,FIN,2040,25,eu,5457
ukraine-war,FIN,2040,25,native,286776
ukraine-war,FIN,2040,25,non-eu,29109
ukraine-war,FIN,2040,30,eu,7253
ukraine-war,FIN,2040,30,native,284101
ukraine-war,FIN,2040,30,non-eu,29929
ukraine-war,FIN,2040,35,eu,6572
ukraine-war,FIN,2040,35,native,270103
ukraine-war,FIN,2040,35,non-eu,29691
ukraine-war,FIN,2040,40,eu,5672
ukraine-war,FIN,2040,40,native,282921
ukraine-war,FIN,2040,40,non-eu,28544
ukraine-war,FIN,2040,45,eu,7422
ukraine-war,FIN,2040,45,native,308825
ukraine-war,FIN,2040,45,non-eu,29866
ukraine-war,FIN,2040,50,eu,10186
ukraine-war,FIN,2040,50,native,288072
ukraine-war,FIN,2040,50,non-eu,31324
ukraine-war,FIN,2040,55,eu,11398
ukraine-war,FIN,2040,55,native,295063
ukraine-war,FIN,2040,55,non-eu,29075
ukraine-war,FIN,2040,60,eu,10851
ukraine-war,FIN,2040,60,native,285257
ukraine-war,FIN,2040,60,non-eu,24222
ukraine-war,FIN,2040,65,eu,10098
ukraine-war,FIN,2040,65,native,253873
ukraine-war,FIN,2040,65,non-eu,20203
ukraine-war,FIN,2040,70,eu,7792
ukraine-war,FIN,2040,70,native,289007
ukraine-war,FIN,2040,70,non-eu,16354
ukraine-war,FIN,2040,75,eu,5692
ukraine-war,FIN,2040,75,native,286796
ukraine-war,FIN,2040,75,non-eu,11690
ukraine-war,FIN,2040,80,eu,3976
ukraine-war,FIN,2040,80,native,251059
ukraine-war,FIN,2040,80,non-eu,7417
ukraine-war,FIN,2040,85,eu,2350
ukraine-war,FIN,2040,85,native,195313
ukraine-war,FIN,2040,85,non-eu,4447
ukraine-war,FIN,2040,90,eu,1063
ukraine-war,FIN,2040,90,native,110147
ukraine-war,FIN,2040,90,non-eu,2420
ukraine-war,FIN,2040,95,eu,397
ukraine-war,FIN,2040,95,native,21698
ukraine-war,FIN,2040,95,non-eu,1774
ukraine-war,FIN,2040,100,eu,276
ukraine-war,FIN,2040,100,native,2785
ukraine-war,FIN,2040,100,non-eu,1719
ukraine-war,FIN,2045,0,eu,813
ukraine-war,FIN,2045,0,native,298769
ukraine-war,FIN,2045,0,non-eu,12677
ukraine-war,FIN,2045,5,eu,1605
ukraine-war,FIN,2045,5,native,289676
ukraine-war,FIN,2045,5,non-eu,23026
ukraine-war,FIN,2045,10,eu,2261
ukraine-war,FIN,2045,10,native,285777
ukraine-war,FIN,2045,10,non-eu,29504
ukraine-war,FIN,2045,15,eu,3073
ukraine-war,FIN,2045,15,native,288724
ukraine-war,FIN,2045,15,non-eu,33776
ukraine-war,FIN,2045,20,eu,3975
ukraine-war,FIN,2045,20,native,290771
ukraine-war,FIN,2045,20,non-eu,36001
ukraine-war,FIN,2045,25,eu,4589
ukraine-war,FIN,2045,25,native,293522
ukraine-war,FIN,2045,25,non-eu,36295
ukraine-war,FIN,2045,30,eu,5796
ukraine-war,FIN,2045,30,native,285771
ukraine-war,FIN,2045,30,non-eu,35542
ukraine-war,FIN,2045,35,eu,7143
ukraine-war,FIN,2045,35,native,283105
ukraine-war,FIN,2045,35,non-eu,35801
ukraine-war,FIN,2045,40,eu,6471
ukraine-war,FIN,2045,40,native,268968
ukraine-war,FIN,2045,40,non-eu,34703
ukraine-war,FIN,2045,45,eu,5634
ukraine-war,FIN,2045,45,native,281402
ukraine-war,FIN,2045,45,non-eu,33034
ukraine-war,FIN,2045,50,eu,7282
ukraine-war,FIN,2045,50,native,306603
ukraine-war,FIN,2045,50,non-eu,33580
ukraine-war,FIN,2045,55,eu,9654
ukraine-war,FIN,2045,55,native,285034
ukraine-war,FIN,2045,55,non-eu,34216
ukraine-war,FIN,2045,60,eu,10560
ukraine-war,FIN,2045,60,native,290114
ukraine-war,FIN,2045,60,non-eu,31154
ukraine-war,FIN,2045,65,eu,9967
ukraine-war,FIN,2045,65,native,277819
ukraine-war,FIN,2045,65,non-eu,25563
ukraine-war,FIN,2045,70,eu,9202
ukraine-war,FIN,2045,70,native,244318
ukraine-war,FIN,2045,70,non-eu,20865
ukraine-war,FIN,2045,75,eu,6738
ukraine-war,FIN,2045,75,native,272732
ukraine-war,FIN,2045,75,non-eu,15019
ukraine-war,FIN,2045,80,eu,4739
ukraine-war,FIN,2045,80,native,256360
ukraine-war,FIN,2045,80,non-eu,10356
ukraine-war,FIN,2045,85,eu,2970
ukraine-war,FIN,2045,85,native,196283
ukraine-war,FIN,2045,85,non-eu,6076
ukraine-war,FIN,2045,90,eu,1412
ukraine-war,FIN,2045,90,native,115249
ukraine-war,FIN,2045,90,non-eu,3219
ukraine-war,FIN,2045,95,eu,500
ukraine-war,FIN,2045,95,native,38474
ukraine-war,FIN,2045,95,non-eu,1884
ukraine-war,FIN,2045,100,eu,283
ukraine-war,FIN,2045,100,native,3599
ukraine-war,FIN,2045,100,non-eu,1721
ukraine-war,FIN,2050,0,eu,745
ukraine-war,FIN,2050,0,native,307339
ukraine-war,FIN,2050,0,non-eu,15344
ukraine-war,FIN,2050,5,eu,1558
ukraine-war,FIN,2050,5,native,297682
ukraine-war,FIN,2050,5,non-eu,28019
ukraine-war,FIN,2050,10,eu,2169
ukraine-war,FIN,2050,10,native,288747
ukraine-war,FIN,2050,10,non-eu,35809
ukraine-war,FIN,2050,15,eu,2850
ukraine-war,FIN,2050,15,native,284893
ukraine-war,FIN,2050,15,non-eu,40834
ukraine-war,FIN,2050,20,eu,3567
ukraine-war,FIN,2050,20,native,287735
ukraine-war,FIN,2050,20,non-eu,43424
ukraine-war,FIN,2050,25,eu,4403
ukraine-war,FIN,2050,25,native,289837
ukraine-war,FIN,2050,25,non-eu,44288
ukraine-war,FIN,2050,30,eu,4955
ukraine-war,FIN,2050,30,native,292647
ukraine-war,FIN,2050,30,non-eu,43647
ukraine-war,FIN,2050,35,eu,5819
ukraine-war,FIN,2050,35,native,284979
ukraine-war,FIN,2050,35,non-eu,42504
ukraine-war,FIN,2050,40,eu,6966
ukraine-war,FIN,2050,40,native,282183
ukraine-war,FIN,2050,40,non-eu,41805
ukraine-war,FIN,2050,45,eu,6310
ukraine-war,FIN,2050,45,native,267798
ukraine-war,FIN,2050,45,non-eu,39816
ukraine-war,FIN,2050,50,eu,5528
ukraine-war,FIN,2050,50,native,279576
ukraine-war,FIN,2050,50,non-eu,37460
ukraine-war,FIN,2050,55,eu,7067
ukraine-war,FIN,2050,55,native,303827
ukraine-war,FIN,2050,55,non-eu,37160
ukraine-war,FIN,2050,60,eu,9081
ukraine-war,FIN,2050,60,native,281060
ukraine-war,FIN,2050,60,non-eu,36860
ukraine-war,FIN,2050,65,eu,9700
ukraine-war,FIN,2050,65,native,283748
ukraine-war,FIN,2050,65,non-eu,32799
ukraine-war,FIN,2050,70,eu,9071
ukraine-war,FIN,2050,70,native,269082
ukraine-war,FIN,2050,70,non-eu,26348
ukraine-war,FIN,2050,75,eu,7943
ukraine-war,FIN,2050,75,native,232675
ukraine-war,FIN,2050,75,non-eu,19163
ukraine-war,FIN,2050,80,eu,5612
ukraine-war,FIN,2050,80,native,248156
ukraine-war,FIN,2050,80,non-eu,13238
ukraine-war,FIN,2050,85,eu,3566
ukraine-war,FIN,2050,85,native,206721
ukraine-war,FIN,2050,85,non-eu,8303
ukraine-war,FIN,2050,90,eu,1786
ukraine-war,FIN,2050,90,native,120791
ukraine-war,FIN,2050,90,non-eu,4139
ukraine-war,FIN,2050,95,eu,628
ukraine-war,FIN,2050,95,native,42584
ukraine-war,FIN,2050,95,non-eu,2097
ukraine-war,FIN,2050,100,eu,295
ukraine-war,FIN,2050,100,native,6698
ukraine-war,FIN,2050,100,non-eu,1731
ukraine-war,FRA,2015,0,eu,27448
ukraine-war,FRA,2015,0,native,3903412
ukraine-war,FRA,2015,0,non-eu,54748
ukraine-war,FRA,2015,5,eu,44046
ukraine-war,FRA,2015,5,native,4016335
ukraine-war,FRA,2015,5,non-eu,103100
ukraine-war,FRA,2015,10,eu,49111
ukraine-war,FRA,2015,10,native,3974929
ukraine-war,FRA,2015,10,non-eu,145414
ukraine-war,FRA,2015,15,eu,45990
ukraine-war,FRA,2015,15,native,3756942
ukraine-war,FRA,2015,15,non-eu,185769
ukraine-war,FRA,2015,20,eu,72307
ukraine-war,FRA,2015,20,native,3468518
ukraine-war,FRA,2015,20,non-eu,297152
ukraine-war,FRA,2015,25,eu,88733
ukraine-war,FRA,2015,25,native,3463982
ukraine-war,FRA,2015,25,non-eu,391834
ukraine-war,FRA,2015,30,eu,104180
ukraine-war,FRA,2015,30,native,3529115
ukraine-war,FRA,2015,30,non-eu,481869
ukraine-war,FRA,2015,35,eu,130850
ukraine-war,FRA,2015,35,native,3390985
ukraine-war,FRA,2015,35,non-eu,497509
ukraine-war,FRA,2015,40,eu,179098
ukraine-war,FRA,2015,40,native,3874850
ukraine-war,FRA,2015,40,non-eu,471786
ukraine-war,FRA,2015,45,eu,198515
ukraine-war,FRA,2015,45,native,3845962
ukraine-war,FRA,2015,45,non-eu,489490
ukraine-war,FRA,2015,50,eu,201473
ukraine-war,FRA,2015,50,native,3790362
ukraine-war,FRA,2015,50,non-eu,509782
ukraine-war,FRA,2015,55,eu,210265
ukraine-war,FRA,2015,55,native,3556225
ukraine-war,FRA,2015,55,non-eu,485891
ukraine-war,FRA,2015,60,eu,216911
ukraine-war,FRA,2015,60,native,3445455
ukraine-war,FRA,2015,60,non-eu,396465
ukraine-war,FRA,2015,65,eu,165932
ukraine-war,FRA,2015,65,native,3160866
ukraine-war,FRA,2015,65,non-eu,298511
ukraine-war,FRA,2015,70,eu,141116
ukraine-war,FRA,2015,70,native,2057737
ukraine-war,FRA,2015,70,non-eu,217489
ukraine-war,FRA,2015,75,eu,119323
ukraine-war,FRA,2015,75,native,1917720
ukraine-war,FRA,2015,75,non-eu,168116
ukraine-war,FRA,2015,80,eu,102761
ukraine-war,FRA,2015,80,native,1677583
ukraine-war,FRA,2015,80,non-eu,105805
ukraine-war,FRA,2015,85,eu,73478
ukraine-war,FRA,2015,85,native,1109894
ukraine-war,FRA,2015,85,non-eu,60556
ukraine-war,FRA,2015,90,eu,26671
ukraine-war,FRA,2015,90,native,534433
ukraine-war,FRA,2015,90,non-eu,20592
ukraine-war,FRA,2015,95,eu,7773
ukraine-war,FRA,2015,95,native,83295
ukraine-war,FRA,2015,95,non-eu,6156
ukraine-war,FRA,2015,100,eu,1175
ukraine-war,FRA,2015,100,native,21215
ukraine-war,FRA,2015,100,non-eu,1061
ukraine-war,FRA,2020,0,eu,12983
ukraine-war,FRA,2020,0,native,4027419
ukraine-war,FRA,2020,0,non-eu,155844
ukraine-war,FRA,2020,5,eu,40292
ukraine-war,FRA,2020,5,native,3887789
ukraine-war,FRA,2020,5,non-eu,210438
ukraine-war,FRA,2020,10,eu,55867
ukraine-war,FRA,2020,10,native,4001192
ukraine-war,FRA,2020,10,non-eu,235956
ukraine-war,FRA,2020,15,eu,60659
ukraine-war,FRA,2020,15,native,3962632
ukraine-war,FRA,2020,15,non-eu,258445
ukraine-war,FRA,2020,20,eu,56357
ukraine-war,FRA,2020,20,native,3738720
ukraine-war,FRA,2020,20,non-eu,286131
ukraine-war,FRA,2020,25,eu,80677
ukraine-war,FRA,2020,25,native,3452775
ukraine-war,FRA,2020,25,non-eu,386450
ukraine-war,FRA,2020,30,eu,95636
ukraine-war,FRA,2020,30,native,3449792
ukraine-war,FRA,2020,30,non-eu,466821
ukraine-war,FRA,2020,35,eu,110253
ukraine-war,FRA,2020,35,native,3513950
ukraine-war,FRA,2020,35,non-eu,540629
ukraine-war,FRA,2020,40,eu,135267
ukraine-war,FRA,2020,40,native,3373742
ukraine-war,FRA,2020,40,non-eu,533581
ukraine-war,FRA,2020,45,eu,176648
ukraine-war,FRA,2020,45,native,3837631
ukraine-war,FRA,2020,45,non-eu,495758
ukraine-war,FRA,2020,50,eu,192542
ukraine-war,FRA,2020,50,native,3782853
ukraine-war,FRA,2020,50,non-eu,497752
ukraine-war,FRA,2020,55,eu,192880
ukraine-war,FRA,2020,55,native,3694418
ukraine-war,FRA,2020,55,non-eu,502001
ukraine-war,FRA,2020,60,eu,196879
ukraine-war,FRA,2020,60,native,3435207
ukraine-war,FRA,2020,60,non-eu,465147
ukraine-war,FRA,2020,65,eu,198249
ukraine-war,FRA,2020,65,native,3294327
ukraine-war,FRA,2020,65,non-eu,373685
ukraine-war,FRA,2020,70,eu,152134
ukraine-war,FRA,2020,70,native,2966223
ukraine-war,FRA,2020,70,non-eu,271214
ukraine-war,FRA,2020,75,eu,117593
ukraine-war,FRA,2020,75,native,1867619
ukraine-war,FRA,2020,75,non-eu,180122
ukraine-war,FRA,2020,80,eu,92517
ukraine-war,FRA,2020,80,native,1617633
ukraine-war,FRA,2020,80,non-eu,129126
ukraine-war,FRA,2020,85,eu,68105
ukraine-war,FRA,2020,85,native,1215871
ukraine-war,FRA,2020,85,non-eu,70205
ukraine-war,FRA,2020,90,eu,36343
ukraine-war,FRA,2020,90,native,604855
ukraine-war,FRA,2020,90,non-eu,30712
ukraine-war,FRA,2020,95,eu,8412
ukraine-war,FRA,2020,95,native,182825
ukraine-war,FRA,2020,95,non-eu,7629
ukraine-war,FRA,2020,100,eu,1474
ukraine-war,FRA,2020,100,native,16195
ukraine-war,FRA,2020,100,non-eu,2539
ukraine-war,FRA,2025,0,eu,13774
ukraine-war,FRA,2025,0,native,4033729
ukraine-war,FRA,2025,0,non-eu,158311
ukraine-war,FRA,2025,5,eu,25346
ukraine-war,FRA,2025,5,native,4009777
ukraine-war,FRA,2025,5,non-eu,310885
ukraine-war,FRA,2025,10,eu,49707
ukraine-war,FRA,2025,10,native,3874266
ukraine-war,FRA,2025,10,non-eu,358753
ukraine-war,FRA,2025,15,eu,64426
ukraine-war,FRA,2025,15,native,3986439
ukraine-war,FRA,2025,15,non-eu,363442
ukraine-war,FRA,2025,20,eu,68691
ukraine-war,FRA,2025,20,native,3944869
ukraine-war,FRA,2025,20,non-eu,363204
ukraine-war,FRA,2025,25,eu,63673
ukraine-war,FRA,2025,25,native,3720687
ukraine-war,FRA,2025,25,non-eu,381167
ukraine-war,FRA,2025,30,eu,86161
ukraine-war,FRA,2025,30,native,3437448
ukraine-war,FRA,2025,30,non-eu,472518
ukraine-war,FRA,2025,35,eu,99042
ukraine-war,FRA,2025,35,native,3434247
ukraine-war,FRA,2025,35,non-eu,545770
ukraine-war,FRA,2025,40,eu,112684
ukraine-war,FRA,2025,40,native,3494120
ukraine-war,FRA,2025,40,non-eu,596446
ukraine-war,FRA,2025,45,eu,135716
ukraine-war,FRA,2025,45,native,3347646
ukraine-war,FRA,2025,45,non-eu,567971
ukraine-war,FRA,2025,50,eu,170774
ukraine-war,FRA,2025,50,native,3785982
ukraine-war,FRA,2025,50,non-eu,517771
ukraine-war,FRA,2025,55,eu,183216
ukraine-war,FRA,2025,55,native,3701646
ukraine-war,FRA,2025,55,non-eu,504375
ukraine-war,FRA,2025,60,eu,180874
ukraine-war,FRA,2025,60,native,3574258
ukraine-war,FRA,2025,60,non-eu,492647
ukraine-war,FRA,2025,65,eu,180324
ukraine-war,FRA,2025,65,native,3282689
ukraine-war,FRA,2025,65,non-eu,441980
ukraine-war,FRA,2025,70,eu,176510
ukraine-war,FRA,2025,70,native,3099487
ukraine-war,FRA,2025,70,non-eu,345892
ukraine-war,FRA,2025,75,eu,126833
ukraine-war,FRA,2025,75,native,2711852
ukraine-war,FRA,2025,75,non-eu,225298
ukraine-war,FRA,2025,80,eu,92031
ukraine-war,FRA,2025,80,native,1599208
ukraine-war,FRA,2025,80,non-eu,139992
ukraine-war,FRA,2025,85,eu,62944
ukraine-war,FRA,2025,85,native,1203850
ukraine-war,FRA,2025,85,non-eu,86968
ukraine-war,FRA,2025,90,eu,34965
ukraine-war,FRA,2025,90,native,686227
ukraine-war,FRA,2025,90,non-eu,36351
ukraine-war,FRA,2025,95,eu,11741
ukraine-war,FRA,2025,95,native,215130
ukraine-war,FRA,2025,95,non-eu,10788
ukraine-war,FRA,2025,100,eu,1615
ukraine-war,FRA,2025,100,native,34016
ukraine-war,FRA,2025,100,non-eu,2623
ukraine-war,FRA,2030,0,eu,10258
ukraine-war,FRA,2030,0,native,4142710
ukraine-war,FRA,2030,0,non-eu,175652
ukraine-war,FRA,2030,5,eu,24025
ukraine-war,FRA,2030,5,native,4017377
ukraine-war,FRA,2030,5,non-eu,333860
ukraine-war,FRA,2030,10,eu,34984
ukraine-war,FRA,2030,10,native,3995025
ukraine-war,FRA,2030,10,non-eu,461413
ukraine-war,FRA,2030,15,eu,56867
ukraine-war,FRA,2030,15,native,3861182
ukraine-war,FRA,2030,15,non-eu,502622
ukraine-war,FRA,2030,20,eu,70547
ukraine-war,FRA,2030,20,native,3970390
ukraine-war,FRA,2030,20,non-eu,483684
ukraine-war,FRA,2030,25,eu,74368
ukraine-war,FRA,2030,25,native,3927543
ukraine-war,FRA,2030,25,non-eu,464538
ukraine-war,FRA,2030,30,eu,68911
ukraine-war,FRA,2030,30,native,3703279
ukraine-war,FRA,2030,30,non-eu,474621
ukraine-war,FRA,2030,35,eu,88959
ukraine-war,FRA,2030,35,native,3420834
ukraine-war,FRA,2030,35,non-eu,565897
ukraine-war,FRA,2030,40,eu,100223
ukraine-war,FRA,2030,40,native,3415667
ukraine-war,FRA,2030,40,non-eu,621471
ukraine-war,FRA,2030,45,eu,112753
ukraine-war,FRA,2030,45,native,3466985
ukraine-war,FRA,2030,45,non-eu,650552
ukraine-war,FRA,2030,50,eu,133575
ukraine-war,FRA,2030,50,native,3309498
ukraine-war,FRA,2030,50,non-eu,600857
ukraine-war,FRA,2030,55,eu,162730
ukraine-war,FRA,2030,55,native,3714089
ukraine-war,FRA,2030,55,non-eu,537290
ukraine-war,FRA,2030,60,eu,171718
ukraine-war,FRA,2030,60,native,3594115
ukraine-war,FRA,2030,60,non-eu,508092
ukraine-war,FRA,2030,65,eu,167128
ukraine-war,FRA,2030,65,native,3432683
ukraine-war,FRA,2030,65,non-eu,480697
ukraine-war,FRA,2030,70,eu,162673
ukraine-war,FRA,2030,70,native,3110916
ukraine-war,FRA,2030,70,non-eu,415838
ukraine-war,FRA,2030,75,eu,147224
ukraine-war,FRA,2030,75,native,2871971
ukraine-war,FRA,2030,75,non-eu,293400
ukraine-war,FRA,2030,80,eu,100912
ukraine-war,FRA,2030,80,native,2370671
ukraine-war,FRA,2030,80,non-eu,178238
ukraine-war,FRA,2030,85,eu,64198
ukraine-war,FRA,2030,85,native,1223435
ukraine-war,FRA,2030,85,non-eu,96652
ukraine-war,FRA,2030,90,eu,33627
ukraine-war,FRA,2030,90,native,705933
ukraine-war,FRA,2030,90,non-eu,46265
ukraine-war,FRA,2030,95,eu,11903
ukraine-war,FRA,2030,95,native,256501
ukraine-war,FRA,2030,95,non-eu,13120
ukraine-war,FRA,2030,100,eu,2249
ukraine-war,FRA,2030,100,native,43538
ukraine-war,FRA,2030,100,non-eu,3209
ukraine-war,FRA,2035,0,eu,9037
ukraine-war,FRA,2035,0,native,4313916
ukraine-war,FRA,2035,0,non-eu,196919
ukraine-war,FRA,2035,5,eu,19291
ukraine-war,FRA,2035,5,native,4126966
ukraine-war,FRA,2035,5,non-eu,372461
ukraine-war,FRA,2035,10,eu,31759
ukraine-war,FRA,2035,10,native,4003810
ukraine-war,FRA,2035,10,non-eu,502293
ukraine-war,FRA,2035,15,eu,42150
ukraine-war,FRA,2035,15,native,3981252
ukraine-war,FRA,2035,15,non-eu,607282
ukraine-war,FRA,2035,20,eu,61710
ukraine-war,FRA,2035,20,native,3847216
ukraine-war,FRA,2035,20,non-eu,636585
ukraine-war,FRA,2035,25,eu,74435
ukraine-war,FRA,2035,25,native,3954897
ukraine-war,FRA,2035,25,non-eu,597839
ukraine-war,FRA,2035,30,eu,77895
ukraine-war,FRA,2035,30,native,3911011
ukraine-war,FRA,2035,30,non-eu,562513
ukraine-war,FRA,2035,35,eu,71627
ukraine-war,FRA,2035,35,native,3684641
ukraine-war,FRA,2035,35,non-eu,573698
ukraine-war,FRA,2035,40,eu,89479
ukraine-war,FRA,2035,40,native,3402021
ukraine-war,FRA,2035,40,non-eu,651288
ukraine-war,FRA,2035,45,eu,99231
ukraine-war,FRA,2035,45,native,3391073
ukraine-war,FRA,2035,45,non-eu,689665
ukraine-war,FRA,2035,50,eu,110461
ukraine-war,FRA,2035,50,native,3429509
ukraine-war,FRA,2035,50,non-eu,697989
ukraine-war,FRA,2035,55,eu,128830
ukraine-war,FRA,2035,55,native,3255358
ukraine-war,FRA,2035,55,non-eu,627338
ukraine-war,FRA,2035,60,eu,152453
ukraine-war,FRA,2035,60,native,3618288
ukraine-war,FRA,2035,60,non-eu,549508
ukraine-war,FRA,2035,65,eu,158480
ukraine-war,FRA,2035,65,native,3468344
ukraine-war,FRA,2035,65,non-eu,504654
ukraine-war,FRA,2035,70,eu,151939
ukraine-war,FRA,2035,70,native,3275399
ukraine-war,FRA,2035,70,non-eu,461216
ukraine-war,FRA,2035,75,eu,137362
ukraine-war,FRA,2035,75,native,2912512
ukraine-war,FRA,2035,75,non-eu,357487
ukraine-war,FRA,2035,80,eu,117895
ukraine-war,FRA,2035,80,native,2562273
ukraine-war,FRA,2035,80,non-eu,237763
ukraine-war,FRA,2035,85,eu,72233
ukraine-war,FRA,2035,85,native,1872723
ukraine-war,FRA,2035,85,non-eu,126198
ukraine-war,FRA,2035,90,eu,35594
ukraine-war,FRA,2035,90,native,746769
ukraine-war,FRA,2035,90,non-eu,53071
ukraine-war,FRA,2035,95,eu,12019
ukraine-war,FRA,2035,95,native,276978
ukraine-war,FRA,2035,95,non-eu,17047
ukraine-war,FRA,2035,100,eu,2435
ukraine-war,FRA,2035,100,native,54964
ukraine-war,FRA,2035,100,non-eu,3722
ukraine-war,FRA,2040,0,eu,8056
ukraine-war,FRA,2040,0,native,4486297
ukraine-war,FRA,2040,0,non-eu,219987
ukraine-war,FRA,2040,5,eu,17088
ukraine-war,FRA,2040,5,native,4298842
ukraine-war,FRA,2040,5,non-eu,416807
ukraine-war,FRA,2040,10,eu,26186
ukraine-war,FRA,2040,10,native,4114020
ukraine-war,FRA,2040,10,non-eu,559428
ukraine-war,FRA,2040,15,eu,37584
ukraine-war,FRA,2040,15,native,3991324
ukraine-war,FRA,2040,15,non-eu,663416
ukraine-war,FRA,2040,20,eu,47333
ukraine-war,FRA,2040,20,native,3967078
ukraine-war,FRA,2040,20,non-eu,742005
ukraine-war,FRA,2040,25,eu,64843
ukraine-war,FRA,2040,25,native,3833913
ukraine-war,FRA,2040,25,non-eu,761083
ukraine-war,FRA,2040,30,eu,76668
ukraine-war,FRA,2040,30,native,3940287
ukraine-war,FRA,2040,30,non-eu,705747
ukraine-war,FRA,2040,35,eu,78852
ukraine-war,FRA,2040,35,native,3893601
ukraine-war,FRA,2040,35,non-eu,663301
ukraine-war,FRA,2040,40,eu,72526
ukraine-war,FRA,2040,40,native,3664519
ukraine-war,FRA,2040,40,non-eu,662159
ukraine-war,FRA,2040,45,eu,88341
ukraine-war,FRA,2040,45,native,3378260
ukraine-war,FRA,2040,45,non-eu,725347
ukraine-war,FRA,2040,50,eu,96688
ukraine-war,FRA,2040,50,native,3357893
ukraine-war,FRA,2040,50,non-eu,746370
ukraine-war,FRA,2040,55,eu,106447
ukraine-war,FRA,2040,55,native,3377993
ukraine-war,FRA,2040,55,non-eu,734047
ukraine-war,FRA,2040,60,eu,122227
ukraine-war,FRA,2040,60,native,3182548
ukraine-war,FRA,2040,60,non-eu,642836
ukraine-war,FRA,2040,65,eu,141092
ukraine-war,FRA,2040,65,native,3507441
ukraine-war,FRA,2040,65,non-eu,551257
ukraine-war,FRA,2040,70,eu,144537
ukraine-war,FRA,2040,70,native,3331028
ukraine-war,FRA,2040,70,non-eu,490654
ukraine-war,FRA,2040,75,eu,129723
ukraine-war,FRA,2040,75,native,3096027
