scenario,dest,year,age,pop
rise-of-the-east,HUN,2045,25,434696
rise-of-the-east,HUN,2045,30,455242
rise-of-the-east,HUN,2045,35,495571
rise-of-the-east,HUN,2045,40,478865
rise-of-the-east,HUN,2045,45,510603
rise-of-the-east,HUN,2045,50,595165
rise-of-the-east,HUN,2045,55,572495
rise-of-the-east,HUN,2045,60,572614
rise-of-the-east,HUN,2045,65,679401
rise-of-the-east,HUN,2045,70,553275
rise-of-the-east,HUN,2045,75,429764
rise-of-the-east,HUN,2045,80,301003
rise-of-the-east,HUN,2045,85,237393
rise-of-the-east,HUN,2045,90,123242
rise-of-the-east,HUN,2045,95,29003
rise-of-the-east,HUN,2045,100,5356
rise-of-the-east,HUN,2050,0,296208
rise-of-the-east,HUN,2050,5,317090
rise-of-the-east,HUN,2050,10,334497
rise-of-the-east,HUN,2050,15,354815
rise-of-the-east,HUN,2050,20,381461
rise-of-the-east,HUN,2050,25,407429
rise-of-the-east,HUN,2050,30,435908
rise-of-the-east,HUN,2050,35,454664
rise-of-the-east,HUN,2050,40,493944
rise-of-the-east,HUN,2050,45,475565
rise-of-the-east,HUN,2050,50,503135
rise-of-the-east,HUN,2050,55,579767
rise-of-the-east,HUN,2050,60,551224
rise-of-the-east,HUN,2050,65,541918
rise-of-the-east,HUN,2050,70,628054
rise-of-the-east,HUN,2050,75,491869
rise-of-the-east,HUN,2050,80,351132
rise-of-the-east,HUN,2050,85,209976
rise-of-the-east,HUN,2050,90,126265
rise-of-the-east,HUN,2050,95,42444
rise-of-the-east,HUN,2050,100,6855
rise-of-the-east,IRL,2020,0,343026
rise-of-the-east,IRL,2020,5,327436
rise-of-the-east,IRL,2020,10,339756
rise-of-the-east,IRL,2020,15,318970
rise-of-the-east,IRL,2020,20,272911
rise-of-the-east,IRL,2020,25,283401
rise-of-the-east,IRL,2020,30,323903
rise-of-the-east,IRL,2020,35,363663
rise-of-the-east,IRL,2020,40,361730
rise-of-the-east,IRL,2020,45,347819
rise-of-the-east,IRL,2020,50,312755
rise-of-the-east,IRL,2020,55,283168
rise-of-the-east,IRL,2020,60,244184
rise-of-the-east,IRL,2020,65,212804
rise-of-the-east,IRL,2020,70,178246
rise-of-the-east,IRL,2020,75,122857
rise-of-the-east,IRL,2020,80,82228
rise-of-the-east,IRL,2020,85,47292
rise-of-the-east,IRL,2020,90,20366
rise-of-the-east,IRL,2020,95,5814
rise-of-the-east,IRL,2020,100,2402
rise-of-the-east,IRL,2025,0,328582
rise-of-the-east,IRL,2025,5,355737
rise-of-the-east,IRL,2025,10,338543
rise-of-the-east,IRL,2025,15,349290
rise-of-the-east,IRL,2025,20,325956
rise-of-the-east,IRL,2025,25,280064
rise-of-the-east,IRL,2025,30,290113
rise-of-the-east,IRL,2025,35,326071
rise-of-the-east,IRL,2025,40,364345
rise-of-the-east,IRL,2025,45,362797
rise-of-the-east,IRL,2025,50,348765
rise-of-the-east,IRL,2025,55,314023
rise-of-the-east,IRL,2025,60,284175
rise-of-the-east,IRL,2025,65,244626
rise-of-the-east,IRL,2025,70,209575
rise-of-the-east,IRL,2025,75,165631
rise-of-the-east,IRL,2025,80,104952
rise-of-the-east,IRL,2025,85,59428
rise-of-the-east,IRL,2025,90,25242
rise-of-the-east,IRL,2025,95,7590
rise-of-the-east,IRL,2025,100,2605
rise-of-the-east,IRL,2030,0,330034
rise-of-the-east,IRL,2030,5,346247
rise-of-the-east,IRL,2030,10,371602
rise-of-the-east,IRL,2030,15,353855
rise-of-the-east,IRL,2030,20,361490
rise-of-the-east,IRL,2030,25,335717
rise-of-the-east,IRL,2030,30,289788
rise-of-the-east,IRL,2030,35,299771
rise-of-the-east,IRL,2030,40,331476
rise-of-the-east,IRL,2030,45,368003
rise-of-the-east,IRL,2030,50,365752
rise-of-the-east,IRL,2030,55,350485
rise-of-the-east,IRL,2030,60,314776
rise-of-the-east,IRL,2030,65,282989
rise-of-the-east,IRL,2030,70,240102
rise-of-the-east,IRL,2030,75,194313
rise-of-the-east,IRL,2030,80,141863
rise-of-the-east,IRL,2030,85,76720
rise-of-the-east,IRL,2030,90,32185
rise-of-the-east,IRL,2030,95,9185
rise-of-the-east,IRL,2030,100,2859
rise-of-the-east,IRL,2035,0,350286
rise-of-the-east,IRL,2035,5,352198
rise-of-the-east,IRL,2035,10,365508
rise-of-the-east,IRL,2035,15,389408
rise-of-the-east,IRL,2035,20,370118
rise-of-the-east,IRL,2035,25,374911
rise-of-the-east,IRL,2035,30,346879
rise-of-the-east,IRL,2035,35,301297
rise-of-the-east,IRL,2035,40,310183
rise-of-the-east,IRL,2035,45,337840
rise-of-the-east,IRL,2035,50,372022
rise-of-the-east,IRL,2035,55,368021
rise-of-the-east,IRL,2035,60,350371
rise-of-the-east,IRL,2035,65,312203
rise-of-the-east,IRL,2035,70,276063
rise-of-the-east,IRL,2035,75,222371
rise-of-the-east,IRL,2035,80,167168
rise-of-the-east,IRL,2035,85,104984
rise-of-the-east,IRL,2035,90,42177
rise-of-the-east,IRL,2035,95,11605
rise-of-the-east,IRL,2035,100,3124
rise-of-the-east,IRL,2040,0,383758
rise-of-the-east,IRL,2040,5,376262
rise-of-the-east,IRL,2040,10,374480
rise-of-the-east,IRL,2040,15,385401
rise-of-the-east,IRL,2040,20,406897
rise-of-the-east,IRL,2040,25,386275
rise-of-the-east,IRL,2040,30,388528
rise-of-the-east,IRL,2040,35,358817
rise-of-the-east,IRL,2040,40,312342
rise-of-the-east,IRL,2040,45,319842
rise-of-the-east,IRL,2040,50,343445
rise-of-the-east,IRL,2040,55,374672
rise-of-the-east,IRL,2040,60,367981
rise-of-the-east,IRL,2040,65,346747
rise-of-the-east,IRL,2040,70,303720
rise-of-the-east,IRL,2040,75,255719
rise-of-the-east,IRL,2040,80,192567
rise-of-the-east,IRL,2040,85,125550
rise-of-the-east,IRL,2040,90,58745
rise-of-the-east,IRL,2040,95,15146
rise-of-the-east,IRL,2040,100,3534
rise-of-the-east,IRL,2045,0,417202
rise-of-the-east,IRL,2045,5,413759
rise-of-the-east,IRL,2045,10,401460
rise-of-the-east,IRL,2045,15,396690
rise-of-the-east,IRL,2045,20,404433
rise-of-the-east,IRL,2045,25,423750
rise-of-the-east,IRL,2045,30,401928
rise-of-the-east,IRL,2045,35,402484
rise-of-the-east,IRL,2045,40,369909
rise-of-the-east,IRL,2045,45,322289
rise-of-the-east,IRL,2045,50,327927
rise-of-the-east,IRL,2045,55,347387
rise-of-the-east,IRL,2045,60,375048
rise-of-the-east,IRL,2045,65,364677
rise-of-the-east,IRL,2045,70,337589
rise-of-the-east,IRL,2045,75,282001
rise-of-the-east,IRL,2045,80,223166
rise-of-the-east,IRL,2045,85,147153
rise-of-the-east,IRL,2045,90,71850
rise-of-the-east,IRL,2045,95,21179
rise-of-the-east,IRL,2045,100,4144
rise-of-the-east,IRL,2050,0,443804
rise-of-the-east,IRL,2050,5,451041
rise-of-the-east,IRL,2050,10,441905
rise-of-the-east,IRL,2050,15,425764
rise-of-the-east,IRL,2050,20,417329
rise-of-the-east,IRL,2050,25,422271
rise-of-the-east,IRL,2050,30,439650
rise-of-the-east,IRL,2050,35,417414
rise-of-the-east,IRL,2050,40,414870
rise-of-the-east,IRL,2050,45,379560
rise-of-the-east,IRL,2050,50,330440
rise-of-the-east,IRL,2050,55,333782
rise-of-the-east,IRL,2050,60,349040
rise-of-the-east,IRL,2050,65,372483
rise-of-the-east,IRL,2050,70,356272
rise-of-the-east,IRL,2050,75,315265
rise-of-the-east,IRL,2050,80,248081
rise-of-the-east,IRL,2050,85,173835
rise-of-the-east,IRL,2050,90,86639
rise-of-the-east,IRL,2050,95,26395
rise-of-the-east,IRL,2050,100,5190
rise-of-the-east,ITA,2020,0,2673858
rise-of-the-east,ITA,2020,5,2740650
rise-of-the-east,ITA,2020,10,2939883
rise-of-the-east,ITA,2020,15,2925201
rise-of-the-east,ITA,2020,20,2898896
rise-of-the-east,ITA,2020,25,3097302
rise-of-the-east,ITA,2020,30,3268964
rise-of-the-east,ITA,2020,35,3554785
rise-of-the-east,ITA,2020,40,4169500
rise-of-the-east,ITA,2020,45,4733703
rise-of-the-east,ITA,2020,50,4868225
rise-of-the-east,ITA,2020,55,4545762
rise-of-the-east,ITA,2020,60,3919361
rise-of-the-east,ITA,2020,65,3501678
rise-of-the-east,ITA,2020,70,3346754
rise-of-the-east,ITA,2020,75,2653786
rise-of-the-east,ITA,2020,80,2225932
rise-of-the-east,ITA,2020,85,1417515
rise-of-the-east,ITA,2020,90,650481
rise-of-the-east,ITA,2020,95,178622
rise-of-the-east,ITA,2020,100,18241
rise-of-the-east,ITA,2025,0,2463922
rise-of-the-east,ITA,2025,5,2759525
rise-of-the-east,ITA,2025,10,2823755
rise-of-the-east,ITA,2025,15,3011373
rise-of-the-east,ITA,2025,20,2981562
rise-of-the-east,ITA,2025,25,2944171
rise-of-the-east,ITA,2025,30,3134319
rise-of-the-east,ITA,2025,35,3285874
rise-of-the-east,ITA,2025,40,3543620
rise-of-the-east,ITA,2025,45,4128047
rise-of-the-east,ITA,2025,50,4665858
rise-of-the-east,ITA,2025,55,4778036
rise-of-the-east,ITA,2025,60,4437186
rise-of-the-east,ITA,2025,65,3789247
rise-of-the-east,ITA,2025,70,3320958
rise-of-the-east,ITA,2025,75,3037756
rise-of-the-east,ITA,2025,80,2230897
rise-of-the-east,ITA,2025,85,1591011
rise-of-the-east,ITA,2025,90,755154
rise-of-the-east,ITA,2025,95,210043
rise-of-the-east,ITA,2025,100,30211
rise-of-the-east,ITA,2030,0,2361353
rise-of-the-east,ITA,2030,5,2560330
rise-of-the-east,ITA,2030,10,2842041
rise-of-the-east,ITA,2030,15,2903781
rise-of-the-east,ITA,2030,20,3076939
rise-of-the-east,ITA,2030,25,3035300
rise-of-the-east,ITA,2030,30,2989167
rise-of-the-east,ITA,2030,35,3172222
rise-of-the-east,ITA,2030,40,3304060
rise-of-the-east,ITA,2030,45,3534569
rise-of-the-east,ITA,2030,50,4086189
rise-of-the-east,ITA,2030,55,4589680
rise-of-the-east,ITA,2030,60,4668449
rise-of-the-east,ITA,2030,65,4297499
rise-of-the-east,ITA,2030,70,3610836
rise-of-the-east,ITA,2030,75,3048876
rise-of-the-east,ITA,2030,80,2601813
rise-of-the-east,ITA,2030,85,1636515
rise-of-the-east,ITA,2030,90,861337
rise-of-the-east,ITA,2030,95,249253
rise-of-the-east,ITA,2030,100,36286
rise-of-the-east,ITA,2035,0,2329792
rise-of-the-east,ITA,2035,5,2464398
rise-of-the-east,ITA,2035,10,2648170
rise-of-the-east,ITA,2035,15,2917708
rise-of-the-east,ITA,2035,20,2973089
rise-of-the-east,ITA,2035,25,3135130
rise-of-the-east,ITA,2035,30,3083685
rise-of-the-east,ITA,2035,35,3029809
rise-of-the-east,ITA,2035,40,3201823
rise-of-the-east,ITA,2035,45,3314070
rise-of-the-east,ITA,2035,50,3517276
rise-of-the-east,ITA,2035,55,4032238
rise-of-the-east,ITA,2035,60,4492757
rise-of-the-east,ITA,2035,65,4527124
rise-of-the-east,ITA,2035,70,4109957
rise-of-the-east,ITA,2035,75,3341997
rise-of-the-east,ITA,2035,80,2656397
rise-of-the-east,ITA,2035,85,1963190
rise-of-the-east,ITA,2035,90,925036
rise-of-the-east,ITA,2035,95,297026
rise-of-the-east,ITA,2035,100,44741
rise-of-the-east,ITA,2040,0,2330769
rise-of-the-east,ITA,2040,5,2433631
rise-of-the-east,ITA,2040,10,2551706
rise-of-the-east,ITA,2040,15,2722372
rise-of-the-east,ITA,2040,20,2977301
rise-of-the-east,ITA,2040,25,3028547
rise-of-the-east,ITA,2040,30,3181964
rise-of-the-east,ITA,2040,35,3121815
rise-of-the-east,ITA,2040,40,3056164
rise-of-the-east,ITA,2040,45,3215971
rise-of-the-east,ITA,2040,50,3307982
rise-of-the-east,ITA,2040,55,3482896
rise-of-the-east,ITA,2040,60,3957081
rise-of-the-east,ITA,2040,65,4366086
rise-of-the-east,ITA,2040,70,4341690
rise-of-the-east,ITA,2040,75,3836924
rise-of-the-east,ITA,2040,80,2957849
rise-of-the-east,ITA,2040,85,2061439
rise-of-the-east,ITA,2040,90,1156533
rise-of-the-east,ITA,2040,95,336326
rise-of-the-east,ITA,2040,100,55477
rise-of-the-east,ITA,2045,0,2321617
rise-of-the-east,ITA,2045,5,2434919
rise-of-the-east,ITA,2045,10,2519310
rise-of-the-east,ITA,2045,15,2623471
rise-of-the-east,ITA,2045,20,2779473
rise-of-the-east,ITA,2045,25,3022671
rise-of-the-east,ITA,2045,30,3071080
rise-of-the-east,ITA,2045,35,3215849
rise-of-the-east,ITA,2045,40,3144636
rise-of-the-east,ITA,2045,45,3067185
rise-of-the-east,ITA,2045,50,3213332
rise-of-the-east,ITA,2045,55,3283615
rise-of-the-east,ITA,2045,60,3428374
rise-of-the-east,ITA,2045,65,3857373
rise-of-the-east,ITA,2045,70,4202874
rise-of-the-east,ITA,2045,75,4079725
rise-of-the-east,ITA,2045,80,3450611
rise-of-the-east,ITA,2045,85,2360682
rise-of-the-east,ITA,2045,90,1267518
rise-of-the-east,ITA,2045,95,443626
rise-of-the-east,ITA,2045,100,66329
rise-of-the-east,ITA,2050,0,2275201
rise-of-the-east,ITA,2050,5,2425111
rise-of-the-east,ITA,2050,10,2519149
rise-of-the-east,ITA,2050,15,2588260
rise-of-the-east,ITA,2050,20,2677624
rise-of-the-east,ITA,2050,25,2821694
rise-of-the-east,ITA,2050,30,3055450
rise-of-the-east,ITA,2050,35,3098406
rise-of-the-east,ITA,2050,40,3234112
rise-of-the-east,ITA,2050,45,3152397
rise-of-the-east,ITA,2050,50,3062842
rise-of-the-east,ITA,2050,55,3193354
rise-of-the-east,ITA,2050,60,3239982
rise-of-the-east,ITA,2050,65,3352643
rise-of-the-east,ITA,2050,70,3729287
rise-of-the-east,ITA,2050,75,3973204
rise-of-the-east,ITA,2050,80,3714450
rise-of-the-east,ITA,2050,85,2833423
rise-of-the-east,ITA,2050,90,1518327
rise-of-the-east,ITA,2050,95,514455
rise-of-the-east,ITA,2050,100,91509
rise-of-the-east,LTU,2020,0,150551
rise-of-the-east,LTU,2020,5,147805
rise-of-the-east,LTU,2020,10,136841
rise-of-the-east,LTU,2020,15,136829
rise-of-the-east,LTU,2020,20,169331
rise-of-the-east,LTU,2020,25,207057
rise-of-the-east,LTU,2020,30,197004
rise-of-the-east,LTU,2020,35,178275
rise-of-the-east,LTU,2020,40,177079
rise-of-the-east,LTU,2020,45,195268
rise-of-the-east,LTU,2020,50,199129
rise-of-the-east,LTU,2020,55,214127
rise-of-the-east,LTU,2020,60,191109
rise-of-the-east,LTU,2020,65,151385
rise-of-the-east,LTU,2020,70,126049
rise-of-the-east,LTU,2020,75,111891
rise-of-the-east,LTU,2020,80,89814
rise-of-the-east,LTU,2020,85,52402
rise-of-the-east,LTU,2020,90,21540
rise-of-the-east,LTU,2020,95,5446
rise-of-the-east,LTU,2020,100,2189
rise-of-the-east,LTU,2025,0,149840
rise-of-the-east,LTU,2025,5,150112
rise-of-the-east,LTU,2025,10,146306
rise-of-the-east,LTU,2025,15,137595
rise-of-the-east,LTU,2025,20,137271
rise-of-the-east,LTU,2025,25,168844
rise-of-the-east,LTU,2025,30,207264
rise-of-the-east,LTU,2025,35,199178
rise-of-the-east,LTU,2025,40,178720
rise-of-the-east,LTU,2025,45,174655
rise-of-the-east,LTU,2025,50,189040
rise-of-the-east,LTU,2025,55,188939
rise-of-the-east,LTU,2025,60,197955
rise-of-the-east,LTU,2025,65,170268
rise-of-the-east,LTU,2025,70,129659
rise-of-the-east,LTU,2025,75,103550
rise-of-the-east,LTU,2025,80,84025
rise-of-the-east,LTU,2025,85,56256
rise-of-the-east,LTU,2025,90,25941
rise-of-the-east,LTU,2025,95,8218
rise-of-the-east,LTU,2025,100,2698
rise-of-the-east,LTU,2030,0,136501
rise-of-the-east,LTU,2030,5,149718
rise-of-the-east,LTU,2030,10,150070
rise-of-the-east,LTU,2030,15,146801
rise-of-the-east,LTU,2030,20,138603
rise-of-the-east,LTU,2030,25,137983
rise-of-the-east,LTU,2030,30,168676
rise-of-the-east,LTU,2030,35,207427
rise-of-the-east,LTU,2030,40,200524
rise-of-the-east,LTU,2030,45,178354
rise-of-the-east,LTU,2030,50,171511
rise-of-the-east,LTU,2030,55,181820
rise-of-the-east,LTU,2030,60,177214
rise-of-the-east,LTU,2030,65,179782
rise-of-the-east,LTU,2030,70,148741
rise-of-the-east,LTU,2030,75,108469
rise-of-the-east,LTU,2030,80,79466
rise-of-the-east,LTU,2030,85,54760
rise-of-the-east,LTU,2030,90,28088
rise-of-the-east,LTU,2030,95,9847
rise-of-the-east,LTU,2030,100,3284
rise-of-the-east,LTU,2035,0,123756
rise-of-the-east,LTU,2035,5,137597
rise-of-the-east,LTU,2035,10,150103
rise-of-the-east,LTU,2035,15,150984
rise-of-the-east,LTU,2035,20,147541
rise-of-the-east,LTU,2035,25,139827
rise-of-the-east,LTU,2035,30,138842
rise-of-the-east,LTU,2035,35,168194
rise-of-the-east,LTU,2035,40,207061
rise-of-the-east,LTU,2035,45,200781
rise-of-the-east,LTU,2035,50,176807
rise-of-the-east,LTU,2035,55,167090
rise-of-the-east,LTU,2035,60,172845
rise-of-the-east,LTU,2035,65,163387
rise-of-the-east,LTU,2035,70,160025
rise-of-the-east,LTU,2035,75,126591
rise-of-the-east,LTU,2035,80,85055
rise-of-the-east,LTU,2035,85,53121
rise-of-the-east,LTU,2035,90,28814
rise-of-the-east,LTU,2035,95,10794
rise-of-the-east,LTU,2035,100,3748
rise-of-the-east,LTU,2040,0,118654
rise-of-the-east,LTU,2040,5,125362
rise-of-the-east,LTU,2040,10,138557
rise-of-the-east,LTU,2040,15,151219
rise-of-the-east,LTU,2040,20,151842
rise-of-the-east,LTU,2040,25,148233
rise-of-the-east,LTU,2040,30,140905
rise-of-the-east,LTU,2040,35,139090
rise-of-the-east,LTU,2040,40,167207
rise-of-the-east,LTU,2040,45,205657
rise-of-the-east,LTU,2040,50,199337
rise-of-the-east,LTU,2040,55,173399
rise-of-the-east,LTU,2040,60,160553
rise-of-the-east,LTU,2040,65,161390
rise-of-the-east,LTU,2040,70,147602
rise-of-the-east,LTU,2040,75,138892
rise-of-the-east,LTU,2040,80,101410
rise-of-the-east,LTU,2040,85,58745
rise-of-the-east,LTU,2040,90,28950
rise-of-the-east,LTU,2040,95,11621
rise-of-the-east,LTU,2040,100,4066
rise-of-the-east,LTU,2045,0,120494
rise-of-the-east,LTU,2045,5,121129
rise-of-the-east,LTU,2045,10,126891
rise-of-the-east,LTU,2045,15,140160
rise-of-the-east,LTU,2045,20,152215
rise-of-the-east,LTU,2045,25,152624
rise-of-the-east,LTU,2045,30,148840
rise-of-the-east,LTU,2045,35,141294
rise-of-the-east,LTU,2045,40,138883
rise-of-the-east,LTU,2045,45,165631
rise-of-the-east,LTU,2045,50,202989
rise-of-the-east,LTU,2045,55,195969
rise-of-the-east,LTU,2045,60,167769
rise-of-the-east,LTU,2045,65,151694
rise-of-the-east,LTU,2045,70,147973
rise-of-the-east,LTU,2045,75,130380
rise-of-the-east,LTU,2045,80,113970
rise-of-the-east,LTU,2045,85,72022
rise-of-the-east,LTU,2045,90,33222
rise-of-the-east,LTU,2045,95,12054
rise-of-the-east,LTU,2045,100,4392
rise-of-the-east,LTU,2050,0,122320
rise-of-the-east,LTU,2050,5,123178
rise-of-the-east,LTU,2050,10,123125
rise-of-the-east,LTU,2050,15,128991
rise-of-the-east,LTU,2050,20,141556
rise-of-the-east,LTU,2050,25,153101
rise-of-the-east,LTU,2050,30,153290
rise-of-the-east,LTU,2050,35,148560
rise-of-the-east,LTU,2050,40,141172
rise-of-the-east,LTU,2050,45,138126
rise-of-the-east,LTU,2050,50,163257
rise-of-the-east,LTU,2050,55,198879
rise-of-the-east,LTU,2050,60,190385
rise-of-the-east,LTU,2050,65,159735
rise-of-the-east,LTU,2050,70,140907
rise-of-the-east,LTU,2050,75,132793
rise-of-the-east,LTU,2050,80,109300
rise-of-the-east,LTU,2050,85,83529
rise-of-the-east,LTU,2050,90,42185
rise-of-the-east,LTU,2050,95,14319
rise-of-the-east,LTU,2050,100,4646
rise-of-the-east,LUX,2020,0,33558
rise-of-the-east,LUX,2020,5,35007
rise-of-the-east,LUX,2020,10,33426
rise-of-the-east,LUX,2020,15,34962
rise-of-the-east,LUX,2020,20,33562
rise-of-the-east,LUX,2020,25,36073
rise-of-the-east,LUX,2020,30,38547
rise-of-the-east,LUX,2020,35,41293
rise-of-the-east,LUX,2020,40,41802
rise-of-the-east,LUX,2020,45,42113
rise-of-the-east,LUX,2020,50,42357
rise-of-the-east,LUX,2020,55,38427
rise-of-the-east,LUX,2020,60,32724
rise-of-the-east,LUX,2020,65,27575
rise-of-the-east,LUX,2020,70,20656
rise-of-the-east,LUX,2020,75,15504
rise-of-the-east,LUX,2020,80,11877
rise-of-the-east,LUX,2020,85,8259
rise-of-the-east,LUX,2020,90,4496
rise-of-the-east,LUX,2020,95,2368
rise-of-the-east,LUX,2020,100,1977
rise-of-the-east,LUX,2025,0,36025
rise-of-the-east,LUX,2025,5,38392
rise-of-the-east,LUX,2025,10,38879
rise-of-the-east,LUX,2025,15,38167
rise-of-the-east,LUX,2025,20,39224
rise-of-the-east,LUX,2025,25,37497
rise-of-the-east,LUX,2025,30,39721
rise-of-the-east,LUX,2025,35,41165
rise-of-the-east,LUX,2025,40,43044
rise-of-the-east,LUX,2025,45,43075
rise-of-the-east,LUX,2025,50,43158
rise-of-the-east,LUX,2025,55,43348
rise-of-the-east,LUX,2025,60,39407
rise-of-the-east,LUX,2025,65,33267
rise-of-the-east,LUX,2025,70,27534
rise-of-the-east,LUX,2025,75,18917
rise-of-the-east,LUX,2025,80,13364
rise-of-the-east,LUX,2025,85,9185
rise-of-the-east,LUX,2025,90,5474
rise-of-the-east,LUX,2025,95,2895
rise-of-the-east,LUX,2025,100,2076
rise-of-the-east,LUX,2030,0,38078
rise-of-the-east,LUX,2030,5,41662
rise-of-the-east,LUX,2030,10,43498
rise-of-the-east,LUX,2030,15,44458
rise-of-the-east,LUX,2030,20,43087
rise-of-the-east,LUX,2030,25,43739
rise-of-the-east,LUX,2030,30,41731
rise-of-the-east,LUX,2030,35,43670
rise-of-the-east,LUX,2030,40,44087
rise-of-the-east,LUX,2030,45,45146
rise-of-the-east,LUX,2030,50,44598
rise-of-the-east,LUX,2030,55,44224
rise-of-the-east,LUX,2030,60,44051
rise-of-the-east,LUX,2030,65,39844
rise-of-the-east,LUX,2030,70,33062
rise-of-the-east,LUX,2030,75,24954
rise-of-the-east,LUX,2030,80,16352
rise-of-the-east,LUX,2030,85,10369
rise-of-the-east,LUX,2030,90,6135
rise-of-the-east,LUX,2030,95,3321
rise-of-the-east,LUX,2030,100,2196
rise-of-the-east,LUX,2035,0,42547
rise-of-the-east,LUX,2035,5,45069
rise-of-the-east,LUX,2035,10,47623
rise-of-the-east,LUX,2035,15,49434
rise-of-the-east,LUX,2035,20,50166
rise-of-the-east,LUX,2035,25,48226
rise-of-the-east,LUX,2035,30,48456
rise-of-the-east,LUX,2035,35,46189
rise-of-the-east,LUX,2035,40,47737
rise-of-the-east,LUX,2035,45,47191
rise-of-the-east,LUX,2035,50,47341
rise-of-the-east,LUX,2035,55,46045
rise-of-the-east,LUX,2035,60,44923
rise-of-the-east,LUX,2035,65,44115
rise-of-the-east,LUX,2035,70,39338
rise-of-the-east,LUX,2035,75,30067
rise-of-the-east,LUX,2035,80,21530
rise-of-the-east,LUX,2035,85,12808
rise-of-the-east,LUX,2035,90,6978
rise-of-the-east,LUX,2035,95,3655
rise-of-the-east,LUX,2035,100,2321
rise-of-the-east,LUX,2040,0,47961
rise-of-the-east,LUX,2040,5,50675
rise-of-the-east,LUX,2040,10,52049
rise-of-the-east,LUX,2040,15,54240
rise-of-the-east,LUX,2040,20,55334
rise-of-the-east,LUX,2040,25,55902
rise-of-the-east,LUX,2040,30,53386
rise-of-the-east,LUX,2040,35,53194
rise-of-the-east,LUX,2040,40,50458
rise-of-the-east,LUX,2040,45,51550
rise-of-the-east,LUX,2040,50,50081
rise-of-the-east,LUX,2040,55,49227
rise-of-the-east,LUX,2040,60,46950
rise-of-the-east,LUX,2040,65,44935
rise-of-the-east,LUX,2040,70,43254
rise-of-the-east,LUX,2040,75,35873
rise-of-the-east,LUX,2040,80,26205
rise-of-the-east,LUX,2040,85,16972
rise-of-the-east,LUX,2040,90,8691
rise-of-the-east,LUX,2040,95,4095
rise-of-the-east,LUX,2040,100,2455
rise-of-the-east,LUX,2045,0,54192
rise-of-the-east,LUX,2045,5,57383
rise-of-the-east,LUX,2045,10,58576
rise-of-the-east,LUX,2045,15,59471
rise-of-the-east,LUX,2045,20,60658
rise-of-the-east,LUX,2045,25,61141
rise-of-the-east,LUX,2045,30,61513
rise-of-the-east,LUX,2045,35,58460
rise-of-the-east,LUX,2045,40,57601
rise-of-the-east,LUX,2045,45,54338
rise-of-the-east,LUX,2045,50,54879
rise-of-the-east,LUX,2045,55,52443
rise-of-the-east,LUX,2045,60,50474
